customer_id,segment,recency,frequency,monetary,R_score,F_score,M_score,rfm_segment,age,gender,income,membership_days
dc2180e1d4dd4f3084da7537b71696a2,,8.5,7,104.56,1,3,4,Potential Loyalists,24.0,M,51000.0,224
dc224c4d8c4d43fdbb046fcbc2ec565b,Casual Shoppers,9.25,9,28.669999999999998,1,4,2,Potential Loyalists,44.0,M,70000.0,251
dc23c19d37ac4d19b07deefce2cfc48d,Casual Shoppers,6.25,4,65.77,1,2,3,At Risk,70.0,F,78000.0,213
dc29b8311bde4b8daf406c334aea5855,High Spenders,2.5,11,284.7,3,4,5,Loyal Customers,86.0,F,95000.0,496
dc2a79aa5d224103a5a7e6028a9ddf70,High Spenders,0.25,10,247.72,5,4,5,Champions,73.0,F,90000.0,974
dc2b465941b64c7dad3c60e77cac200a,Frequent Visitors,0.25,22,80.8,5,5,3,Champions,29.0,M,59000.0,1780
dc2f231d5d0845569b00ae15c8f226ec,Casual Shoppers,8.25,4,79.34,1,2,3,At Risk,60.0,F,102000.0,236
dc3671b2bda24c8896b5ac9019efe7ba,,5.75,6,21.59,2,3,2,Potential Loyalists,26.0,M,47000.0,125
dc3c8a1742314e6981a2afdb83584dbf,Frequent Visitors,2.0,13,39.839999999999996,4,5,2,Loyal Customers,52.0,F,54000.0,968
dc46f3ce61c3449c855f40c3fcf2e29b,,3.75,8,18.47,2,3,1,At Risk,47.0,M,39000.0,722
dc4906f1e1a0416cb955689ba144a59b,,3.75,9,41.62,2,4,2,Potential Loyalists,56.0,M,49000.0,1601
dc4a40811e644f61ae2ec27b51b97e3e,Frequent Visitors,1.0,13,71.61,5,5,3,Champions,57.0,M,58000.0,701
dc4ac8f6499446d1aac1c20d25ac5a6c,High Spenders,4.75,2,35.38,2,1,2,At Risk,81.0,M,66000.0,1501
dc4ae96efe9143ab95cde595551b7750,,2.75,4,63.37,3,2,3,Potential Loyalists,69.0,M,53000.0,272
dc4fde598436441ca540a5d79fbdbaac,High Spenders,1.5,7,168.34,4,3,4,Loyal Customers,59.0,M,87000.0,245
dc521ab68ca546e0bd663811c091277b,,0.5,3,6.9,5,1,1,Potential Loyalists,57.0,M,55000.0,19
dc5b1efbc3784d10ad98c4809f2bc010,High Spenders,3.75,7,48.400000000000006,2,3,3,Potential Loyalists,85.0,M,70000.0,246
dc5b925a97f7446fadb79999b9f2db33,Casual Shoppers,10.0,8,19.34,1,3,2,At Risk,65.0,M,58000.0,74
dc65a324ce1643e7878c67ea09ad2b5f,High Spenders,2.0,8,139.44,4,3,4,Loyal Customers,53.0,O,67000.0,19
dc686916a51a4496bf4224ba4266a4f1,,1.75,8,151.54000000000002,4,3,4,Loyal Customers,63.0,M,48000.0,156
dc6884f3dadd406ca88fe3195c68745d,Casual Shoppers,11.75,4,9.209999999999999,1,2,1,Lost,70.0,F,33000.0,56
dc7153b106e549d2810efc5deb2c7bf3,High Spenders,2.25,4,84.07,4,2,3,Potential Loyalists,55.0,M,72000.0,325
dc71eebf1112489987b78e2d7a621745,,0.25,11,20.07,5,4,2,Loyal Customers,42.0,M,32000.0,1429
dc736654f1fb4c499f907880699d1233,Champions,1.0,10,904.7900000000001,5,4,5,Champions,78.0,M,95000.0,732
dc79b3b2fb79463698a602e13349a737,,0.5,9,106.05,5,4,4,Champions,55.0,F,52000.0,655
dc7a28fa1c4b4e54a4f52f2e5b994232,High Spenders,2.75,5,95.68,3,2,3,Potential Loyalists,45.0,F,88000.0,251
dc7a7cf01f4040438ead2495de0372c2,Frequent Visitors,0.75,14,42.5,5,5,2,Loyal Customers,27.0,M,57000.0,564
dc7aa18c5c934408a988dde8a29b8f27,High Spenders,1.75,3,63.41,4,1,3,Potential Loyalists,53.0,M,81000.0,171
dc7d0fdb90ef40639fa327c45e01c01e,,0.25,6,116.71,5,3,4,Loyal Customers,41.0,F,77000.0,823
dc82a269318741b18aa62b0be37a155a,High Spenders,2.25,11,252.86,4,4,5,Champions,61.0,M,73000.0,321
dc82b025b3a947d78160048e872bdedd,High Spenders,3.0,6,120.66999999999999,3,3,4,Loyal Customers,56.0,F,84000.0,739
dc858f1f56fe418fa61d84869962bbe8,,4.0,4,8.08,2,2,1,At Risk,32.0,O,33000.0,234
dc8ec6bd92fd4a519b1a4dbd645e7c8c,Frequent Visitors,1.75,22,344.77,4,5,5,Champions,35.0,M,61000.0,685
dc8f30fc38294c4e896ba41f53939d41,High Spenders,5.0,4,116.23,2,2,4,Potential Loyalists,68.0,F,117000.0,75
dc93372c10114d1cb45d0e22cd4befd3,High Spenders,7.0,7,173.93,1,3,5,Potential Loyalists,54.0,F,103000.0,750
dc9685d8f9da415a805aca82c02f4b92,,7.5,9,73.02,1,4,3,Potential Loyalists,45.0,F,42000.0,160
dc9be5a796834821a41aaa2393e5a8d9,,2.0,3,52.92,4,1,3,Potential Loyalists,45.0,F,61000.0,10
dc9d14e5d3be406b99e0d7e9a859bec0,High Spenders,0.5,1,16.85,5,1,1,Potential Loyalists,69.0,M,85000.0,28
dca32060a7e24be1b37988f7c0a646d0,Frequent Visitors,3.25,26,77.15,3,5,3,Loyal Customers,54.0,M,36000.0,486
dca5e3cb4b4a4a399933444bc2a1fbd5,Frequent Visitors,1.25,15,44.68,4,5,2,Loyal Customers,68.0,M,51000.0,1230
dcadc299e3914526acf3eac4815b7930,,0.25,8,95.83,5,3,3,Loyal Customers,53.0,M,45000.0,346
dcb02091ffbd4d6ab1375ee64a8b180b,High Spenders,5.0,8,139.01999999999998,2,3,4,Potential Loyalists,94.0,F,84000.0,1033
dcb38adc013b450abc7503a64bfe8a21,,0.5,7,104.67,5,3,4,Loyal Customers,42.0,F,58000.0,473
dcba56d7e54546f095f1e774662e60ba,Frequent Visitors,0.75,19,164.71,5,5,4,Champions,56.0,M,40000.0,1163
dcbcbbb115984c199a9cd7fc6d1cf8c0,High Spenders,1.5,4,76.03999999999999,4,2,3,Potential Loyalists,72.0,F,78000.0,125
dcbfaa28be964747816df91af895f69d,High Spenders,6.0,4,117.28999999999999,2,2,4,Potential Loyalists,69.0,M,106000.0,267
dcc5c6212c69474986d831af98277642,High Spenders,5.5,9,224.02,2,4,5,Loyal Customers,71.0,M,98000.0,284
dcc6169a0d34425283c5453cc34c2e80,Frequent Visitors,3.0,13,204.61,3,5,5,Champions,38.0,F,58000.0,292
dcc863ed129343a8b91f7a8d372ec4e9,High Spenders,2.0,12,278.13,4,5,5,Champions,55.0,F,99000.0,298
dcd4fe47f8fd496fb1bbcb673a35d481,Frequent Visitors,0.25,13,225.29,5,5,5,Champions,32.0,F,68000.0,204
dcda2764a0754332a449b354e0d3acf8,Frequent Visitors,0.25,14,153.41,5,5,4,Champions,88.0,F,51000.0,69
dcdb89c01fb24f26a22cba4b95098d79,,2.5,7,91.62,3,3,3,Potential Loyalists,51.0,F,54000.0,1783
dcdf92e161ce4af690a34ef800b3e925,High Spenders,3.75,5,149.99,2,2,4,Potential Loyalists,59.0,F,99000.0,201
dce09fd909a6454d8da76acab4b4f06f,Casual Shoppers,13.75,3,46.9,1,1,2,Lost,60.0,M,52000.0,331
dce3610d3f5c44748a5fe1a12d910089,High Spenders,1.5,4,14.469999999999999,4,2,1,Potential Loyalists,88.0,M,67000.0,110
dce6d06c87cb4657bc6b123cc35373d1,Casual Shoppers,11.25,5,141.8,1,2,4,Potential Loyalists,52.0,F,91000.0,700
dce784e26f294101999d000fad9089bb,Champions,6.75,7,1151.8600000000001,1,3,5,Potential Loyalists,53.0,F,110000.0,910
dce9bfaf37e64b75b5c40866cfe71c80,Frequent Visitors,2.25,11,172.94,4,4,5,Champions,43.0,M,52000.0,902
dcf78fa986de4d5992c3c05df63bb3ee,High Spenders,5.25,13,269.46,2,5,5,Loyal Customers,55.0,F,83000.0,1238
dcf8854b24174769bad5c4922dcd17de,Casual Shoppers,15.75,1,25.53,1,1,2,Lost,49.0,M,85000.0,347
dd017e813a984dc5b26bbab0a94ff533,Casual Shoppers,7.75,4,46.55,1,2,2,At Risk,55.0,F,55000.0,92
dd042d70c3b54824bdaecec25961d3cc,Frequent Visitors,1.5,13,184.75,4,5,5,Champions,46.0,M,59000.0,948
dd0506ab4c364294afe5a5a81e073a63,,0.75,5,10.27,5,2,1,Potential Loyalists,27.0,M,66000.0,350
dd0fe73d5e7b46e98304b1643394fe9e,Casual Shoppers,8.5,6,87.65,1,3,3,Potential Loyalists,79.0,M,90000.0,190
dd1069bbc7ef423c9b22bc81aceb6ec1,Frequent Visitors,1.0,19,61.12,5,5,3,Champions,32.0,M,40000.0,1697
dd14f8f926954014a9e6dd26a2e43f3f,High Spenders,5.25,6,112.13,2,3,4,Potential Loyalists,79.0,F,81000.0,985
dd16b588daf146ec9706cfdd33008c28,High Spenders,3.0,8,198.02,3,3,5,Loyal Customers,60.0,F,97000.0,900
dd1ba9ff27e64ccbbe28566ff10189d9,Casual Shoppers,23.0,2,32.239999999999995,1,1,2,Lost,64.0,F,80000.0,296
dd1fdc99f5e04c46a691904b75c691af,,5.25,2,11.07,2,1,1,Lost,35.0,F,54000.0,203
dd2676580c2f4926bc566967dc02019b,Frequent Visitors,1.75,13,17.2,4,5,1,Loyal Customers,24.0,M,32000.0,1258
dd2a12c798a54a1687b5ccb12a8e508e,Frequent Visitors,2.75,12,162.23,3,5,4,Loyal Customers,34.0,F,60000.0,385
dd2d770b5b9f41bd9382964971dde25e,High Spenders,3.25,8,172.15,3,3,5,Loyal Customers,61.0,F,81000.0,811
dd2f15d3224349b3a54cbb4a91e89e0c,Frequent Visitors,0.25,19,321.57,5,5,5,Champions,65.0,F,66000.0,806
dd31ce6c87d34180ba57901368e03b33,High Spenders,3.5,8,135.84,3,3,4,Loyal Customers,74.0,M,64000.0,1044
dd4353f8333c4d1689e027cd96cc74d1,Frequent Visitors,2.25,11,141.55,4,4,4,Loyal Customers,62.0,F,61000.0,734
dd437e2aa40c4cf2ab689ad5d9947b63,,0.75,7,31.91,5,3,2,Loyal Customers,46.0,M,69000.0,808
dd44e6a1f6f540298af26a842d134262,,6.75,8,14.16,1,3,1,At Risk,22.0,M,31000.0,171
dd4a3c60f7d946589c1d30d8c413424c,,2.5,7,28.340000000000003,3,3,2,Potential Loyalists,49.0,M,47000.0,326
dd682c0f0444401da00304e956ce8da1,High Spenders,5.75,7,159.41,2,3,4,Potential Loyalists,80.0,F,75000.0,224
dd69125d21a54693840469a1ad6ca243,,2.0,6,15.99,4,3,1,Potential Loyalists,66.0,M,32000.0,288
dd6f3d78ed6d41ccb3516a4ccacadf23,Casual Shoppers,10.25,4,87.32,1,2,3,At Risk,61.0,F,78000.0,613
dd718ccfdb534078b6dac7ed3ea78673,High Spenders,1.0,2,38.31,5,1,2,Potential Loyalists,70.0,F,74000.0,402
dd7216675c0c4914973a9a3364b6a651,Casual Shoppers,12.0,1,14.29,1,1,1,Lost,61.0,M,119000.0,345
dd77d1d722f24dd0b8b1a84f08aefe92,Frequent Visitors,3.5,19,52.04,3,5,3,Loyal Customers,60.0,M,31000.0,1546
dd8999a8852e4bdcb0a07a924c8fa173,Casual Shoppers,11.75,5,69.4,1,2,3,At Risk,52.0,F,68000.0,122
dd90730950e5475e948e04232c67bea9,Frequent Visitors,1.0,19,150.93,5,5,4,Champions,81.0,M,40000.0,280
dd94b5b3913b46bf80a0b6f18c299b21,,3.5,7,29.16,3,3,2,Potential Loyalists,49.0,M,32000.0,331
dd9594e6ca65431db74456ae27a298e4,Frequent Visitors,3.25,13,241.97,3,5,5,Champions,49.0,F,72000.0,1090
dd9b7e79bfad46c58d310f6bbcae5cee,,1.0,9,27.05,5,4,2,Loyal Customers,66.0,M,44000.0,609
dda89b3776f14c319010db5565f48e8f,Frequent Visitors,1.5,15,41.97,4,5,2,Loyal Customers,19.0,M,33000.0,1133
ddaabc163dc24449b24b391ffc880aa3,,3.5,8,31.810000000000002,3,3,2,Potential Loyalists,76.0,F,53000.0,1409
ddaaec0778384f90bad0ae9c7c615016,,5.75,7,26.16,2,3,2,Potential Loyalists,37.0,M,66000.0,448
ddaf47394a574113b4ddf5b324ef9673,,3.25,5,13.41,3,2,1,At Risk,79.0,M,39000.0,250
ddb0fdd5873a446283eb889546c19655,,1.0,11,26.27,5,4,2,Loyal Customers,30.0,M,34000.0,313
ddb2ffbeab064891be8cd73cff081b5d,,2.0,5,20.38,4,2,2,Potential Loyalists,31.0,M,53000.0,61
ddb9f03026644ef594dcc26ab9bd8964,High Spenders,2.0,6,15.1,4,3,1,Potential Loyalists,65.0,M,68000.0,57
ddc3173da9f645ddb3b1098994216fb5,Casual Shoppers,14.25,1,31.81,1,1,2,Lost,90.0,M,88000.0,314
ddc40b150dc54a94aa92f1ad491a39d0,High Spenders,3.5,11,213.89000000000001,3,4,5,Loyal Customers,82.0,M,77000.0,815
ddc4e3d37b3b451495236f41de79dfa1,High Spenders,1.5,2,54.67,4,1,3,Potential Loyalists,66.0,M,78000.0,335
ddc6402c0b3f48f285a93ad98c5496db,Frequent Visitors,3.75,12,126.22,2,5,4,Loyal Customers,40.0,M,45000.0,903
ddc9cc8077b74fe5b9578473a65d0c5b,Frequent Visitors,0.5,17,57.8,5,5,3,Champions,26.0,M,66000.0,641
ddca5ca4f9b14aeea3b1512c9a483db5,,2.25,4,78.0,4,2,3,Potential Loyalists,48.0,M,74000.0,1028
ddcaa181de424304ac789c075fb57207,,1.5,9,181.97,4,4,5,Champions,42.0,F,71000.0,368
ddd34708aaa24917b747e9d0b4a37fb5,High Spenders,1.0,6,121.7,5,3,4,Loyal Customers,64.0,M,88000.0,568
ddd92ad1b92f4a79be14e1067731a87d,,3.75,2,18.35,2,1,1,Lost,31.0,M,56000.0,297
dddc729f500040978fbb49bde7feb0f6,,2.0,7,32.06,4,3,2,Potential Loyalists,27.0,M,57000.0,160
dde37c32b59a493ca0b6f202c0a09388,,3.25,3,37.03,3,1,2,At Risk,48.0,F,56000.0,231
dde6811f1d3b438187f179963abcac98,High Spenders,0.75,13,306.82,5,5,5,Champions,71.0,M,92000.0,787
dde7b6ddb8f448a4a49f309939de59f2,,2.0,4,9.08,4,2,1,Potential Loyalists,23.0,M,42000.0,95
ddeb2f3458c44e819a4193a1745a42c2,,0.5,8,86.53,5,3,3,Loyal Customers,41.0,M,44000.0,66
ddf366a81c574a8c9dc860c437b4e035,Frequent Visitors,1.25,18,50.82,4,5,3,Loyal Customers,51.0,M,49000.0,1664
ddf9d5af49294c7e84b66e63183dc3cb,,2.75,5,10.399999999999999,3,2,1,At Risk,20.0,M,46000.0,267
ddfbe7c4575147e888beb1dc64fcd478,Casual Shoppers,11.25,2,59.87,1,1,3,At Risk,57.0,M,103000.0,13
de035e26f1c34866984482cf5c2c3e36,Frequent Visitors,0.25,16,192.37,5,5,5,Champions,56.0,F,54000.0,438
de05cccb07f04f2ea64f9b2014478c66,Frequent Visitors,1.0,19,72.78,5,5,3,Champions,52.0,M,35000.0,1559
de0945c55cec445aa4d4132d3c6118d3,High Spenders,4.5,11,241.54,2,4,5,Loyal Customers,44.0,F,100000.0,874
de0e17b726dc49e793471ec8b6b08b3e,Frequent Visitors,1.0,10,172.63,5,4,5,Champions,43.0,F,68000.0,1083
de0f881ea7aa436ebe0d4eb7218a9a71,,4.0,5,17.71,2,2,1,At Risk,43.0,M,72000.0,23
de1c1ebe872a4274bcc9e752ac6bcc42,High Spenders,7.0,7,136.85999999999999,1,3,4,Potential Loyalists,70.0,M,76000.0,396
de20a391a40646299bac08abbf4c5fbc,,3.75,9,36.4,2,4,2,Potential Loyalists,25.0,M,65000.0,91
de2c8f8a52584691b7937ca563131255,High Spenders,3.25,12,145.44,3,5,4,Loyal Customers,84.0,M,53000.0,864
de2fdfba151e4fa6a940412e771316c4,High Spenders,6.5,7,169.84,1,3,4,Potential Loyalists,42.0,M,93000.0,1580
de39daa87e9b4d808a7536057484b6a4,,1.25,7,20.0,4,3,2,Potential Loyalists,30.0,M,37000.0,281
de40dd24f3694867b0be0858438b08ad,High Spenders,6.75,5,118.97,1,2,4,Potential Loyalists,58.0,F,91000.0,154
de461a0b514e4f4a83131b4a58dc49ec,,2.25,5,74.39,4,2,3,Potential Loyalists,62.0,M,52000.0,1049
de4bd936e7454b3ebd2597d68a4a5f54,High Spenders,1.0,6,79.81,5,3,3,Loyal Customers,80.0,F,59000.0,1051
de4c5385c3bc4575bbd780e38ab4d300,High Spenders,1.5,15,377.96000000000004,4,5,5,Champions,75.0,F,86000.0,351
de4cc19481914b79b9bfbec4185de8c7,Frequent Visitors,1.75,14,234.14,4,5,5,Champions,60.0,M,68000.0,582
de533685059645ea871c125b10528e76,Frequent Visitors,1.5,18,65.56,4,5,3,Loyal Customers,55.0,M,71000.0,214
de557b1ba8494a589bc66d539032f568,Frequent Visitors,2.75,13,34.82,3,5,2,Loyal Customers,19.0,M,47000.0,551
de561837326b4490bb0b4d200b42add2,,1.25,3,7.11,4,1,1,At Risk,39.0,F,45000.0,155
de5a7b09cf5140c9a5b2827a7e04c808,Frequent Visitors,2.25,15,67.4,4,5,3,Loyal Customers,25.0,F,53000.0,1476
de647c886acc4a89bbe7d7e2115284d8,High Spenders,2.75,9,139.09,3,4,4,Loyal Customers,83.0,M,66000.0,784
de66a1379276494ca24ca63779aa2bf3,,0.75,8,25.060000000000002,5,3,2,Loyal Customers,62.0,F,35000.0,45
de6d32c7aa4442dd908c9fd65e3de5e1,,1.5,4,19.68,4,2,2,Potential Loyalists,61.0,M,41000.0,308
de8e05f3a35548be92ea5fd927820b74,High Spenders,3.0,9,195.22,3,4,5,Loyal Customers,84.0,M,82000.0,425
de8e51239af349da8412afe26b471f93,Champions,3.25,12,952.11,3,5,5,Champions,42.0,F,100000.0,735
de8ea15f5f0545b6b45df1a7ae2dca11,,3.0,10,69.32,3,4,3,Loyal Customers,46.0,M,32000.0,296
de90515e9f174ddfb8b4c677448286ef,Frequent Visitors,1.5,17,299.17,4,5,5,Champions,55.0,M,74000.0,324
de938b5f2be14afe96fbf02398907c2c,Frequent Visitors,3.5,24,332.53000000000003,3,5,5,Champions,67.0,F,50000.0,383
de95f73502364f619a94890941103623,,2.75,6,19.93,3,3,2,Potential Loyalists,30.0,M,47000.0,243
de99ab11081e49a4901f75a8fc657226,Casual Shoppers,10.0,2,40.42,1,1,2,Lost,52.0,M,71000.0,389
de99bc7621114ae6a2038dde92bbfa4f,High Spenders,1.5,13,279.72,4,5,5,Champions,66.0,M,79000.0,841
de9bf8c8b3c94a658c1b91f61b27cb5b,High Spenders,1.25,8,135.37,4,3,4,Loyal Customers,68.0,F,72000.0,165
de9f480f3cd54696a343fdfc6555dd57,Champions,8.0,9,917.59,1,4,5,Loyal Customers,52.0,M,105000.0,964
de9f4b0cd90e4fc98a3dc030794ba5f7,High Spenders,3.0,6,109.65,3,3,4,Loyal Customers,74.0,M,66000.0,758
dea3e2ba622d4e079d1870c40f0b3995,,2.0,3,68.33,4,1,3,Potential Loyalists,62.0,M,60000.0,199
dea73e22426d4cabb8e8b11c1459b692,High Spenders,2.25,10,147.79,4,4,4,Loyal Customers,53.0,F,66000.0,978
dea843d6482744aaa7504f0e0cfa8e77,Frequent Visitors,1.0,18,292.24,5,5,5,Champions,57.0,M,65000.0,398
dead5bb271584b079a521e8ab19b1cab,,8.75,6,21.48,1,3,2,At Risk,23.0,F,54000.0,245
deadd48aebb74e369f62aefe22bf0dae,Frequent Visitors,1.25,13,38.0,4,5,2,Loyal Customers,63.0,M,39000.0,1005
deb2b76714a74d8a98caf51374227419,,3.75,12,51.86,2,5,3,Loyal Customers,48.0,F,55000.0,1750
debc1c31ad2944bcba550d332418f97d,High Spenders,1.0,10,31.36,5,4,2,Loyal Customers,77.0,M,63000.0,1500
dec189ccab874c059b32e2c6596c362d,,3.75,8,87.71,2,3,3,Potential Loyalists,47.0,O,39000.0,658
dec5637810024beb819c5051826af287,High Spenders,4.75,9,190.85,2,4,5,Loyal Customers,90.0,F,78000.0,1034
decbcf8314794b39902e2144940f6d44,High Spenders,6.5,9,212.84,1,4,5,Loyal Customers,78.0,F,89000.0,246
decf7bb9b61c46b59763362e36b046c3,High Spenders,3.25,8,189.37,3,3,5,Loyal Customers,42.0,F,93000.0,707
dedd0c6bc7344b4486a5eb1743e3da34,High Spenders,3.0,8,175.8,3,3,5,Loyal Customers,62.0,M,72000.0,1082
dee0dc6b04b642e28bd0543ffc770bab,High Spenders,4.5,3,46.29,2,1,2,At Risk,68.0,F,74000.0,554
dee3814fa583456a8f6635b45a0ba641,High Spenders,3.75,13,252.4,2,5,5,Loyal Customers,70.0,F,80000.0,1053
dee3f58cdcd74ddb8261d74992c21b78,High Spenders,1.75,8,185.52,4,3,5,Loyal Customers,68.0,M,90000.0,770
dee41cfae12043039ee3ed880778e7dc,Champions,2.0,7,550.83,4,3,5,Loyal Customers,68.0,F,68000.0,146
dee56dfa7fcd40c9a9451ab177cdbb06,Frequent Visitors,2.25,13,56.900000000000006,4,5,3,Loyal Customers,74.0,M,55000.0,1737
deea022f140443f8b05bb5da3ae30013,Casual Shoppers,8.25,5,18.88,1,2,1,Lost,77.0,M,33000.0,300
deeef143acba4e409fd95f483858f2d0,High Spenders,3.75,6,127.94,2,3,4,Potential Loyalists,79.0,F,74000.0,237
def155cf2d4944ce931bc304425f4660,,1.75,6,24.509999999999998,4,3,2,Potential Loyalists,52.0,M,34000.0,53
def4837ebbf546ffb3a7966edc8fdba8,Frequent Visitors,1.0,22,77.98,5,5,3,Champions,40.0,F,54000.0,1291
def5835af18d462399e3d0d16d0e55ac,High Spenders,8.0,8,209.98,1,3,5,Potential Loyalists,59.0,F,93000.0,649
def5cb0357014a2a8df9b8086810729c,,0.5,4,53.61,5,2,3,Loyal Customers,46.0,M,59000.0,333
defe7c573e7540aaa1bb9a47a778ab04,,2.25,9,35.75,4,4,2,Loyal Customers,65.0,M,61000.0,993
deff983752bb445aa060677984592438,Frequent Visitors,4.5,16,311.65,2,5,5,Loyal Customers,24.0,M,71000.0,723
df07a83f4b83437795267361142fd14f,High Spenders,2.25,6,151.72,4,3,4,Loyal Customers,79.0,F,83000.0,391
df09657a4857402a864d8ab73432c438,Frequent Visitors,4.0,15,186.71,2,5,5,Loyal Customers,48.0,F,54000.0,353
df0c23fc24d14df09610544729f2aed2,Frequent Visitors,2.5,15,160.68,3,5,4,Loyal Customers,21.0,M,41000.0,577
df0f7b3282b047b79713a6d86fbceba5,Champions,1.75,9,682.9,4,4,5,Champions,75.0,M,89000.0,927
df13a834f43b4753a874a4cccaab6402,Casual Shoppers,15.75,3,51.72,1,1,3,At Risk,59.0,F,85000.0,8
df140c4fd1084480a86305a420b1032c,Casual Shoppers,11.25,4,62.82,1,2,3,At Risk,33.0,F,65000.0,249
df174695a030444a824c11fd117d13a3,,0.25,9,125.5,5,4,4,Champions,29.0,M,62000.0,990
df19a9e4851c4d1dbf3d01024e0229cb,,1.75,8,27.679999999999996,4,3,2,Potential Loyalists,33.0,M,33000.0,1096
df1d11f19ad04e5995ee7c28e642932f,Casual Shoppers,14.5,5,157.6,1,2,4,Potential Loyalists,53.0,F,110000.0,57
df1e6d50effb4af28aff99f69fd3f394,Champions,5.25,13,1031.8799999999999,2,5,5,Loyal Customers,57.0,F,102000.0,271
df1ec0d168064e74a20fb178bc9082ae,,2.0,9,169.23000000000002,4,4,4,Loyal Customers,42.0,F,71000.0,357
df20be23322548eba78392f2c3b14b0f,Champions,0.5,4,862.51,5,2,5,Loyal Customers,71.0,M,81000.0,351
df21032020524a05861095e57efcab46,Casual Shoppers,7.0,4,55.4,1,2,3,At Risk,55.0,F,75000.0,238
df227598be2f4937b3c60036010042a9,Frequent Visitors,0.25,13,339.78,5,5,5,Champions,47.0,M,84000.0,410
df25bf15b89647208cbb9c186eeea518,High Spenders,0.25,13,302.58,5,5,5,Champions,49.0,F,95000.0,642
df283daf6eed4fb48bb1ca263f5283dd,High Spenders,1.0,7,153.9,5,3,4,Loyal Customers,51.0,F,79000.0,462
df318718ba7742c68f43be863df3318c,High Spenders,4.5,4,94.43,2,2,3,Potential Loyalists,49.0,F,115000.0,227
df31a3f6f0804441aba8c5abc392f753,Frequent Visitors,0.5,16,134.94,5,5,4,Champions,68.0,M,33000.0,407
df3271f5d1354eeda3691b592108746f,,3.25,3,10.39,3,1,1,At Risk,64.0,M,42000.0,256
df3601437bdb4cbdb5dd4722737d3a67,Casual Shoppers,11.75,5,14.08,1,2,1,Lost,82.0,F,53000.0,41
df3abdb6b90840eeaed0934c453d6dc5,Frequent Visitors,3.0,14,236.34,3,5,5,Champions,44.0,F,70000.0,881
df3da7cfcf614b3481b65c89657994ed,High Spenders,2.25,8,203.57,4,3,5,Loyal Customers,57.0,F,90000.0,941
df41b198c26443b6acf7660b0cdb6820,Frequent Visitors,0.75,14,226.6,5,5,5,Champions,49.0,M,74000.0,363
df442eb2ce424dffb4eed96a6e33f2f4,Frequent Visitors,1.5,16,187.73000000000002,4,5,5,Champions,47.0,M,52000.0,204
df4ac97397f74923bd7e1c9eaa63a80f,High Spenders,6.0,8,215.12,2,3,5,Loyal Customers,56.0,M,90000.0,837
df4fd1a7d2144ac4af6c83bbe62ddbe0,Frequent Visitors,4.75,15,116.56,2,5,4,Loyal Customers,23.0,F,35000.0,892
df54408568b247e39f8b1358eedb44c5,Frequent Visitors,0.25,16,127.08,5,5,4,Champions,34.0,F,39000.0,602
df614cc77bf247bba91dc2fa184f200a,High Spenders,3.5,9,222.44,3,4,5,Loyal Customers,58.0,F,118000.0,308
df6455c3563f467bb74f1c17e84cc83d,Frequent Visitors,0.75,11,111.61,5,4,4,Champions,47.0,M,51000.0,570
df6aa41febb14d8d8e05ee665a3fe00f,High Spenders,1.0,15,305.58,5,5,5,Champions,78.0,F,83000.0,470
df6c3795942946069322e7450a2f7514,Frequent Visitors,2.5,12,154.22,3,5,4,Loyal Customers,56.0,M,64000.0,233
df6c3af2b21049fe9e676c9599ccc0ef,High Spenders,4.5,8,190.49,2,3,5,Loyal Customers,68.0,M,93000.0,1790
df6c9f97dc174122b36bcda29e30976b,,2.0,4,14.71,4,2,1,Potential Loyalists,25.0,M,67000.0,193
df7179f6d78f479aa034c7f99e5dade7,High Spenders,5.75,9,183.87,2,4,5,Loyal Customers,52.0,M,76000.0,592
df72761941ab427b9c8878508ad5814e,Frequent Visitors,0.25,17,39.519999999999996,5,5,2,Loyal Customers,18.0,F,53000.0,1759
df83b0bc22c640bb9e427b001c50b618,,0.75,6,18.29,5,3,1,Potential Loyalists,76.0,M,49000.0,97
df893f66c0bc47d288e62f4836925e4a,Frequent Visitors,0.75,21,46.07,5,5,2,Loyal Customers,35.0,M,34000.0,1397
df8d8719603a4b8485bef794beb6a8e7,Casual Shoppers,7.5,4,91.82,1,2,3,At Risk,56.0,F,85000.0,57
df8f7838cc6340ca989948d34cfb4f18,High Spenders,1.0,9,222.78,5,4,5,Champions,77.0,M,97000.0,873
df9111f3ee6e4031a6fb62e25b727c22,High Spenders,2.75,5,70.12,3,2,3,Potential Loyalists,73.0,F,57000.0,691
df9432ca99b74a379977df79fe948aa4,High Spenders,5.25,4,14.64,2,2,1,At Risk,92.0,F,63000.0,157
df9877d5bcbf440f8548776a6d7e8da2,,0.25,8,18.310000000000002,5,3,1,Potential Loyalists,51.0,F,49000.0,268
dfa52c8a51b8423896bb8cab78503c60,,1.0,8,85.67,5,3,3,Loyal Customers,32.0,F,43000.0,134
dfacd75fc3a24b459069e1fe92083640,Frequent Visitors,2.0,13,53.06,4,5,3,Loyal Customers,32.0,M,68000.0,1582
dfb467ce80d54545ae7ffc103b8fba35,Frequent Visitors,2.5,14,211.61,3,5,5,Champions,54.0,M,56000.0,401
dfb71ecf2c814db09d3a0d051fc79b43,High Spenders,0.75,8,141.25,5,3,4,Loyal Customers,67.0,M,71000.0,506
